username, created_at, lng, lat, text
Mrs_Lynice, Wed Jan 20 18:59:56 +0000 2021, -77.036700, 38.895100, ✨✨✨ There is Always Light if only we are brave enough to see it, if only we are Brave Enough to Be It ✨✨… https://t.co/UbgffUJgWs 
JayJurden, Wed Jan 20 18:59:56 +0000 2021, -73.968542, 40.780709, Mixtape vibes 
MichellePoveda, Wed Jan 20 18:59:57 +0000 2021, -117.104989, 32.810012, I didn’t watch any of this 4 years ago, so today I’m for all of the pomp and circumstance 🇺🇸 
jason_demonto, Wed Jan 20 18:59:57 +0000 2021, -112.124676, 33.552863, @NRA We all need to do our part to support the @NRA 🇺🇸 
doris_helmick, Wed Jan 20 18:59:57 +0000 2021, -96.053431, 41.275721, now share a place standing on the brink of anticipatory history."Never forget that you are valuable, and powerful… https://t.co/x1DP6rUNZr 
kmmetcalf5110, Wed Jan 20 18:59:57 +0000 2021, -91.329398, 40.629278, @KendallGammon who are you rooting for on Sunday? ;😏 
laytrion, Wed Jan 20 18:59:57 +0000 2021, -96.544443, 32.924258, @SirLoinofLamb @forshadower @McConnellPress @senatemajldr I don't think he given that question to much thought. In… https://t.co/crOKnAnDvw 
alissaax3, Wed Jan 20 18:59:57 +0000 2021, -73.968542, 40.780709, he said u ain’t shit @Giannis_An34 
MattDeBlasi, Wed Jan 20 18:59:57 +0000 2021, -118.411907, 34.020789, The 45th President leaves behind a Nation severely wounded, scarred by an insurrection at the US Capitol, ravaged b… https://t.co/TFjmZxoD90 
BfoxyDc, Wed Jan 20 18:59:57 +0000 2021, -77.014398, 38.898603, @TuckerCarlson https://t.co/kpGEVgmLX0 
jayde_claire, Wed Jan 20 18:59:57 +0000 2021, -91.730936, 35.238323, @CHRIS_Daughtry Order another MRI of my Lower Back he is awesome called in pain medicine for now and after the MRI… https://t.co/t59LENMhyl 
IPA_Shea, Wed Jan 20 18:59:57 +0000 2021, -70.336067, 43.589408, @battygrrl I'll take a rain check! 🍻 
youryouthpastor, Wed Jan 20 18:59:57 +0000 2021, -83.654079, 32.848817, Praying for our President &amp; Vice President as they take office, praying for Trump &amp; family as they head to Florida,… https://t.co/L1bFRhICGj 
SteveDiNardo1, Wed Jan 20 18:59:57 +0000 2021, -75.127027, 40.312803, @KateBennett_DC @jaketapper What the absolute fuck? 
isaiahjterry, Wed Jan 20 18:59:57 +0000 2021, -115.234435, 36.018805, 🔥🔥🔥 
IssaBaaaee, Wed Jan 20 18:59:57 +0000 2021, -95.446486, 29.838495, this one hit 😩 
BWLawal, Wed Jan 20 18:59:57 +0000 2021, -95.722085, 29.634805, @justinijeh @gossyomega @pyjama_ceo 😆😆😆 no. E send dollar egbonmi 
Irc30049105, Wed Jan 20 18:59:58 +0000 2021, -82.669467, 40.365160, Buckeye Trail vs. Harrison Central - High School Basketball Gril 2021Click Link Here = https://t.co/fUIKP85XBzW… https://t.co/iJQcg39AJQ 
Lance_Roybal, Wed Jan 20 18:59:58 +0000 2021, -105.550890, 38.997936, @megynkelly Well said! 
PrevDiesel, Wed Jan 20 18:59:57 +0000 2021, -121.873730, 37.331159, Happy 40th to the greatest dunker I’ve ever seen @jrich23 #DubNation #WeBelieve #BackToBackSlamDunkChamp https://t.co/tmkQ0OptG3 
jonistreit, Wed Jan 20 18:59:58 +0000 2021, -86.142922, 39.779562, My heart 
lynnverdin_, Wed Jan 20 18:59:58 +0000 2021, -119.034349, 34.225328, Crocs are so UGLY so why do I want them still!!?!!!!!!!?? 
alexaonawa, Wed Jan 20 18:59:58 +0000 2021, -106.417430, 31.793368, I’ve been sweating my ass off at the gym today and a lady gave me a thumbs up and smiled and it’s something I didn’… https://t.co/d7j9833F2E 
dreyfus_michael, Wed Jan 20 18:59:58 +0000 2021, -75.770041, 42.746617, As we watch the amount of attention being given to the historical significance of #VP #KamalaHarris, the first Blac… https://t.co/hft5iWOHab 
BookofJonah, Wed Jan 20 18:59:58 +0000 2021, -115.135165, 36.060964, Me when @JLo broke out the Spanish 🤣🤣👏🏻👏🏻🇺🇸🇺🇸🇺🇸 https://t.co/EsIfHMeUhC 
ThomasMakhlouf, Wed Jan 20 18:59:58 +0000 2021, -73.554097, 41.098334, @NewAccWhosDis 100%I translate almost all the figures names.Like Bill Gates is بلال بواب. 
moereese123, Wed Jan 20 18:59:58 +0000 2021, -85.688107, 38.120774, Damn.... the team really hated the last regime 🤣😂 
tytrevino, Wed Jan 20 18:59:58 +0000 2021, -73.948775, 40.655138, Not this snow flurry rn wtf 
DaRealELOHES, Wed Jan 20 18:59:58 +0000 2021, -77.912100, 34.223200, Just posted a photo @ Wilmington, North Carolina https://t.co/yrRJeorQhI 
_AOTF, Wed Jan 20 18:59:58 +0000 2021, -118.411907, 34.020789, We have a new president! 
otterunclexxx, Wed Jan 20 18:59:58 +0000 2021, -73.968542, 40.780709, Hump day.  Damn, it's been too long already.  #hornyuncle #rawislaw https://t.co/yibykUPyp8 
NotMikeLee1, Wed Jan 20 18:59:58 +0000 2021, -79.420865, 38.003376, @evaangelic_ Teak I’m going to subscribe that OF now 
JayRay566, Wed Jan 20 18:59:58 +0000 2021, -96.761753, 32.819858, @hearingcrickets @DailyCaller Or the made up one by Trump appointees? 
mistaalfa, Wed Jan 20 18:59:58 +0000 2021, -122.194398, 47.481598, My country tears of thee, sweet land of liberty! Super excited for the future.Welcome @JoeBiden @KamalaHarris! God Bless America! 
ryandcoates, Wed Jan 20 18:59:58 +0000 2021, -116.399697, 43.612072, @madgreek65 is this you??? 😂 
DrBarbaraMullen, Wed Jan 20 18:59:59 +0000 2021, -71.421832, 41.817084, https://t.co/E44FdeUmiG 
LynnCatWalters, Wed Jan 20 18:59:58 +0000 2021, -82.533074, 27.341121, @JustinTrudeau @tom_news2 @JoeBiden @KamalaHarris You are an Awesome Neighbor Thank You!#Inauguration… https://t.co/mUdfTBpzOX 
cekreck22, Wed Jan 20 18:59:59 +0000 2021, -77.582242, 37.654451, @RaniaKhalek https://t.co/Jya8dJ6C3x 
JaimeDelToro, Wed Jan 20 18:59:59 +0000 2021, -100.168717, 25.778679, @karenpastrana Oye si 
_aydeeortega, Wed Jan 20 18:59:59 +0000 2021, -97.079654, 32.931834, Starting to miss euless again 😞 
NathanCSanders, Wed Jan 20 18:59:59 +0000 2021, -99.750556, 32.415051, @Bitterwhiteguy I’ve waited so painfully long, and now there it is:The “0” at the end of your Twitter handle.It’s… https://t.co/tELXpZRUWB 
yeezuus04, Wed Jan 20 18:59:59 +0000 2021, -118.080024, 33.993921, @nereidaaxo https://t.co/iLf69qfd14 
director_skate, Wed Jan 20 18:59:59 +0000 2021, -118.411907, 34.020789, @jamalvision_ To be brave when the time is right. To be bode enough to change your environment. 
lazlugo, Wed Jan 20 18:59:59 +0000 2021, -119.306608, 37.269176, @Brenda_m_CA https://t.co/EJKHmJb6tU this is my playlist hopefully this helps 
Derrick91011, Wed Jan 20 18:59:59 +0000 2021, -118.131964, 34.177310, I think REPARATIONS to people like me should be our first discussion before canceling any student debt. I put mysel… https://t.co/3HPK719MW4 
SoniaJairath, Wed Jan 20 18:59:59 +0000 2021, -73.968542, 40.780709, @sappymonmon 
HelenG63105, Wed Jan 20 18:59:59 +0000 2021, -105.072231, 39.947249, @funder Over. Can I have two words? Finally over. Three words? Finally f*cking over. 
okaykayli_, Wed Jan 20 18:59:59 +0000 2021, -74.209999, 40.824905, Omg! Type your name + aesthetic room, hair, and shoes! ✨ that wig LAID https://t.co/5QqhSgYEwn 
SkeddietheBIGOG, Wed Jan 20 18:59:59 +0000 2021, -84.517077, 39.029941, Going Out Sad 
jayneabrams2, Wed Jan 20 18:59:59 +0000 2021, -74.542260, 40.443207, Eyes wide open! First time in a century! 
Prathers_FCS, Wed Jan 20 18:59:59 +0000 2021, -98.540651, 29.417501, @briantwoods1 this is so true. This is my message this year more than ever. Yes! The struggle is real but we have t… https://t.co/y5Nvlyy8lj 
morgan_chittum, Wed Jan 20 18:59:59 +0000 2021, -73.959146, 40.774321, FBI seizing a shotgun and an arsenal of ammunition from ANOTHER man connected to the Capitol riot in the Upper East… https://t.co/gXr3Q1z38T 
charaaeco, Wed Jan 20 19:00:00 +0000 2021, -82.985772, 39.994684, They still not a response tho 
jtp2106, Wed Jan 20 19:00:00 +0000 2021, -73.948775, 40.655138, @LibertyHangout https://t.co/2CSwKPEAtM 
kitteehawk57, Wed Jan 20 19:00:00 +0000 2021, -122.330602, 47.614817, @komonews Flashlight 
scottjo51874395, Wed Jan 20 19:00:00 +0000 2021, -91.548692, 34.493961, @seanhannity Nancy is a dam nut 
doris_helmick, Wed Jan 20 19:00:00 +0000 2021, -96.053431, 41.275721, https://t.co/PjbGMySuN8 
stellabeeonair, Wed Jan 20 19:00:00 +0000 2021, -87.732013, 41.833585, @HillaryClinton ✅💯🙌🏽♥️Happy #Inauguration Day!! #MicOnFire 🎙🔥 
moniicaa__14, Wed Jan 20 19:00:00 +0000 2021, -123.029015, 44.935084, Am i getting somebody’s son a Vday gift? 
Este84n, Wed Jan 20 19:00:00 +0000 2021, -78.837021, 35.756189, @muellecken @BVB Is this cricket? 
Innervibration, Wed Jan 20 19:00:00 +0000 2021, -79.387200, 43.648000, Try it 😊 forgive yourself for everytime you thought you weren’t enough.. @innervibration Credit @synchronistic @… https://t.co/FAWmxp42G8 
tmj_al_sales, Wed Jan 20 19:00:00 +0000 2021, -85.480783, 32.609857, If you're looking for work in #Auburn, AL, check out this job: https://t.co/pWwjdQRsYQ #Sales 
emmarachel, Wed Jan 20 19:00:00 +0000 2021, -73.948775, 40.655138, just saw my crush without a mask for the first time   now what 
NeryAlonzo2, Wed Jan 20 19:00:00 +0000 2021, -80.177668, 25.905606, Happy Birthday to one of the realest souls that ever lived 🎂🎈Cheers in Heaven 🍻 https://t.co/jzQKE3eyWi 
joshdewhurst, Wed Jan 20 19:00:00 +0000 2021, -119.828696, 34.439463, @jiggyxo28 Bro my mouth watered reading this 
kbrennan0, Wed Jan 20 19:00:00 +0000 2021, -74.153947, 40.572376, 😂😂😂😂 
BetoHowell, Wed Jan 20 19:00:00 +0000 2021, -71.088712, 42.313670, ANNOUNCING Episode 30“Hamilton, Mr. Robot 🤖 &amp; Manifesting 💫 Immortality as Generational Wealth”Sunday, January… https://t.co/lIArt5tSlc 
tmj_mt_nursing, Wed Jan 20 19:00:00 +0000 2021, -108.500690, 45.783286, Nervous to apply for a job like "RN, Hospital - Recovery Room" at Billings Clinic? Apply even if you're not a 100%… https://t.co/2oAsblnntw 
tmj_TNC_pharm, Wed Jan 20 19:00:00 +0000 2021, -84.885849, 35.158800, This job is now open at CVS Health in Cleveland, TN. Follow us and turn on mobile alerts to hear about jobs like th… https://t.co/qeKHzQ8sKM 
JennifferBC10, Wed Jan 20 19:00:01 +0000 2021, -81.425663, 28.361774, @RDSomosPueblo Que la busquen . 
prettyOlray, Wed Jan 20 19:00:01 +0000 2021, -79.957910, 37.274489, fuck 😂😂😂 
kmcooley, Wed Jan 20 19:00:01 +0000 2021, -89.808114, 33.765961, Amen! —&gt; “Boring is the new thrilling.” - @VanJones68 #Inauguration 
SGSanddollar, Wed Jan 20 19:00:01 +0000 2021, -97.754724, 30.323346, The Vice President of the United States is a WOMAN.  Thank you @JoeBiden It’s about time!!! @VP #strongwoman… https://t.co/iKUzDUfCRW 
waynegmorris, Wed Jan 20 19:00:01 +0000 2021, -122.435979, 37.770657, I’ve spent my whole 4 years of living in America under a Trump administration. Today is a big day. C’mon America, l… https://t.co/AjQtwLHKnI 
ohokalice, Wed Jan 20 19:00:01 +0000 2021, -82.202746, 28.366872, I should called my locs pandemic locs cause I legit started them the first week of lock down lmfaooooooooo 
escapistfool, Wed Jan 20 19:00:01 +0000 2021, -118.411907, 34.020789, @loos1fa https://t.co/CJvlZaCj4q 
raej12, Wed Jan 20 19:00:01 +0000 2021, -95.446486, 29.838495, TV edits of movies are trash. PUT IT ALL IN THERE 
LauraLuvvv, Wed Jan 20 19:00:01 +0000 2021, -80.233328, 25.782353, I’m still standing. I’m still strong!!! 
IAMMarissajanel, Wed Jan 20 19:00:01 +0000 2021, -91.044161, 29.985315, I’m just...tired 
MoreMarie, Wed Jan 20 19:00:01 +0000 2021, -83.804475, 27.698682, Why our First Lady got on the wrong blue 🙄😩 
PureMesa, Wed Jan 20 19:00:01 +0000 2021, -86.777985, 35.995272, @RepMarkGreen I absolutely agree with that and pray for Unity..However, he had a chance to appeal to me but instea… https://t.co/hqNrTfzF9R 
FamDiz, Wed Jan 20 19:00:01 +0000 2021, -86.791549, 36.200008, @VbcoachDST Lovely Soror! ❤️ 
KieraChaunte, Wed Jan 20 19:00:01 +0000 2021, -79.420865, 38.003376, Whew! This HAAASSS to be a test. Because ain’t no way all this shit is coming at me all at once. Watch how I levita… https://t.co/rDvmii35V6 
NickYoung665, Wed Jan 20 19:00:01 +0000 2021, -80.181835, 38.920142, @FoxNews He shoulda went to Trump's party bet it was more lit 
NashvilleBorn, Wed Jan 20 19:00:01 +0000 2021, -86.791549, 36.200008, @brianrhester @DineshDSouza You are wrong. You are blind. You are delusional.  And, you have hate in your heart. 
blacknredcommie, Wed Jan 20 19:00:01 +0000 2021, -79.857363, 36.090397, @orbitxblink Sounds fake 
Momo16giantfan, Wed Jan 20 19:00:01 +0000 2021, -119.782465, 36.786042, Me rn seeing clarinets in that band https://t.co/ymlAJRctx2 
welcumtochilis_, Wed Jan 20 19:00:02 +0000 2021, -100.076888, 31.168893, Just found out I have celiac disease. I also just had a biscuit for breakfast. So I guess that was my last fuckin biscuit 
CPSScholarships, Wed Jan 20 19:00:01 +0000 2021, -87.732013, 41.833585, ✅OPEN NOW: @ChicagoLearning Workforce Scholarship for @ChiPubSchools high school seniors with plans to enter the ea… https://t.co/TttJoPsJSr 
marielamlr, Wed Jan 20 19:00:02 +0000 2021, -100.168717, 25.778679, Cuando me hablan de Coppel. 
CoachKoziol, Wed Jan 20 19:00:02 +0000 2021, -96.427322, 42.526586, BOOM! Just like that @BriarCliffFB has its first commitment in the New Era courtesy of the great state of Iowa!… https://t.co/VoSwtUV914 
duuuudezach, Wed Jan 20 19:00:02 +0000 2021, -111.931711, 34.168253, Comparing a humans mind to a bear’s ...I don’t think that’s a good argument lmao 
NYCSimmons, Wed Jan 20 19:00:02 +0000 2021, -73.948775, 40.655138, @KrazyKatbot @PrincessBravato Mourning the loss of her (perceived) immunity. #ComplicitJarvanka 
Silenthalfotaku, Wed Jan 20 19:00:02 +0000 2021, -122.296489, 47.442583, Glad you’re safe 
pdxpolicelog, Wed Jan 20 19:00:02 +0000 2021, -122.577876, 45.484494, HAZARD - HAZARDOUS CONDITION at 5200 SE 82ND AVE, PORT [Portland Police #PP21000018120] 10:49 #pdx911 
TennesseeBlue2, Wed Jan 20 19:00:02 +0000 2021, -85.978600, 35.830522, It does to smart people 
MemechelJackson, Wed Jan 20 19:00:02 +0000 2021, -122.280014, 47.469552, That last slide tho ☠️ 
pdxpolicelog, Wed Jan 20 19:00:02 +0000 2021, -122.720528, 45.576934, THEFT - COLD at 7100 N FISKE AVE, PORT [Portland Police #PP21000018018] 08:18 #pdx911 
moutoncovewx, Wed Jan 20 19:00:02 +0000 2021, -92.218675, 29.875016, 67.8F (Feels: 70.5F) - Humidity: 79% - Wind: 0.8mph W - Gust: 1.7mph - Pressure: 30.404in #weather https://t.co/75yzNJ23Eh 
ajbauer, Wed Jan 20 19:00:02 +0000 2021, -87.533406, 33.196601, @thrasherxy Woody Guthrie : Bruce Springsteen :: This Land is Your Land : Born in the USA 
LindaWonder, Wed Jan 20 19:00:02 +0000 2021, -93.044991, 44.963825, Not a bad day. Democracy intact. And I get to watch a parade. Gods, I love a parade. https://t.co/lNCn6t3nv4 
scotthughes1234, Wed Jan 20 19:00:02 +0000 2021, -83.804475, 27.698682, @ItsMrsRabbitToU This... https://t.co/K8GnAhKYo6 
DriverMatters, Wed Jan 20 19:00:02 +0000 2021, -77.014398, 38.898603, #InaugurationDay #unityLet's build the foundation. TogetherDesigned with multi-culture in mind|One Man One Vote… https://t.co/66jngXAMew 
MarieJuene, Wed Jan 20 19:00:02 +0000 2021, -70.683829, 41.931593, @asthefawn thanks for following are you in a band I was at 19 band called Maze. You may ever it we promoted maize b… https://t.co/MAmnbCbjM9 
MrKingson242, Wed Jan 20 19:00:02 +0000 2021, -80.132962, 25.816966, One of my favorite Bahamians words is womanish 🤣... I jus wanna kno where that come from 
NinoDePeligro, Wed Jan 20 19:00:02 +0000 2021, -85.565688, 42.290524, I cried and cried when I learned who Ruth Bader Ginsburg was and how she died that day 
GStech, Wed Jan 20 19:00:02 +0000 2021, -87.732013, 41.833585, @MrSteveMatchett Albert Champion, cyclist, entrepreneur. What a great choice! 
chynnajo, Wed Jan 20 19:00:03 +0000 2021, -98.540651, 29.417501, @MommaBearJazz Yes ma’am! 🙌🏻 
jmsully09, Wed Jan 20 19:00:03 +0000 2021, -71.165499, 42.649235, @FawnMacMT Hope to See You back SOON 
Rell_Talk_, Wed Jan 20 19:00:03 +0000 2021, -83.173867, 32.678207, That “Fuck D*nald Tr*mp” hit DIFFERENT in Bootcamp today https://t.co/qzXZeLNUcR 
KB_Los, Wed Jan 20 19:00:03 +0000 2021, -81.332294, 28.757486, Somebody pray for Joe Exotic. Aint shit wrong with him he just thought he was coming home but he aint lmaoo 
JReneex, Wed Jan 20 19:00:03 +0000 2021, -118.131964, 34.177310, McDonalds got ppl outside taking orders like Chick Fila A now lol 
PhotograFahy, Wed Jan 20 19:00:03 +0000 2021, -118.411907, 34.020789, @Reddsaidit It’s the little things 
vets_v, Wed Jan 20 19:00:03 +0000 2021, -100.076888, 31.168893, @mchooyah Would’ve had a President who actually served his country with distinction &amp; valor if McCain had won. A shame... 
d2mart, Wed Jan 20 19:00:03 +0000 2021, -95.367470, 40.752004, @SteveKingIA @JoeBiden Hang in there, bud. Thoughts and prayers to you in your fight for equality. 
ROMS_Learning, Wed Jan 20 19:00:03 +0000 2021, -83.482855, 42.542139, Moved to tears as I listened to this POWERFUL poem by @TheAmandaGorman. Her style is so reminiscent of the many gre… https://t.co/tJjt5GWdti 
mattg_314, Wed Jan 20 19:00:03 +0000 2021, -88.176561, 39.491010, I completely forgot Drake shouted out Lil Mouse in 0-100 😹😹😹 
LeonelArmendar4, Wed Jan 20 19:00:03 +0000 2021, -106.568008, 31.452274, @nicoledca me asuzte alb 
heatherfink, Wed Jan 20 19:00:03 +0000 2021, -118.411907, 34.020789, What are you gonna make/order?! #Inauguration2021 https://t.co/KWq37M7qmP 
ElTacoLuis, Wed Jan 20 19:00:03 +0000 2021, -95.377814, 30.063515, @veebeers Which one? Send me the pic. 
Jenniferlwheel1, Wed Jan 20 19:00:04 +0000 2021, -117.319871, 34.057348, @pulte Amen to that!!! So that being said can I get some money please. 
nuhyasar52, Wed Jan 20 19:00:04 +0000 2021, -74.110548, 40.877607, İnsanlık, ahlâk, vicdan, merhamet, iyilik....gibi ne kadar güzel haslet varsa Türkiye’yi terkedeli uzun zaman olmuş. 
Kelsee_Brady, Wed Jan 20 19:00:04 +0000 2021, -83.173867, 32.678207, @maddiegfox The class I was in didn’t let us have any technology out😭😭😭 
MatthewTwihard, Wed Jan 20 19:00:04 +0000 2021, -90.253346, 30.009352, @cw_nancydrew @kennedymcmann I'm so excited to watch the season two premiere of #NancyDrew tonight. 
faseidl, Wed Jan 20 19:00:04 +0000 2021, -83.729972, 42.270839, @DanRather Nor should you. 
littlemurphydog, Wed Jan 20 19:00:04 +0000 2021, -83.804475, 27.698682, Thank you. 
auhmandah, Wed Jan 20 19:00:04 +0000 2021, -95.446486, 29.838495, @Esai_Ponce Everyone wants to be “different” lol 😂 
DesultoryAngel, Wed Jan 20 19:00:04 +0000 2021, -98.540651, 29.417501, *BNUUY 
TheFabulousOne, Wed Jan 20 19:00:04 +0000 2021, -112.124676, 33.552863, @faxman75 One of the guys I write to got out already today. Poor Joe. 🤪 
LeeBarnhart3, Wed Jan 20 19:00:04 +0000 2021, -100.076888, 31.168893, best and most emotional star spangled banner performance i have seen ever. bravo. 
_thomas_anthony, Wed Jan 20 19:00:04 +0000 2021, -117.782360, 33.689732, Down!Feel the fire!Feel the hate!Your pain is what we desireLOST!Hit the wallWatch you crawl!Such a replacea… https://t.co/2F3JVIlFtt 
asutliff, Wed Jan 20 19:00:05 +0000 2021, -122.218075, 47.392311, @KrakenBruhh Agree on that account! Was a brief fan in the 90s 
IlliturateTroy, Wed Jan 20 19:00:05 +0000 2021, -82.985772, 39.994684, @Rex_Populo @IllitURATBOI You better fucking protect your neck. We got some killers bees in these streets. 
